AE_Gujarat_2017																																						
Year	Assembly_No	District_Name	Sub_Region	Name	Type	Number	Candidate	Sex	Age	Party	Position	No_Terms	Votes	Electors	Valid_Votes	Vote_Share_Percentage	Turnout_Percentage	Margin	Margin_Percentage	No of candidates	ENOP	last_poll	Contested	Last_Party	Last_Party_ID	Last_Constituency_Name	Same_Constituency	Same_Party	Turncoat	Incumbent	Recontest	pid	Party_Type_TCPD	Party_ID	MyNeta_education	TCPD_Prof_Main	TCPD_Prof_Main_Desc	TCPD_Prof_Second
2017	13	Banaskantha	North Gujarat	VAV	GEN	7	THAKOR GENIBEN NAGAJI	F	41	INC	1	1	102328	256954	208824	49	81.27	6655	3.19	7	2.22	TRUE	3	INC	3482	VAV	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ12219	National Party	3482	12th Pass	Agriculture		
2017	13	Banaskantha	North Gujarat	VAV	GEN	7	CHAUDHARY SHANKARBHAI LAGDHIRBHAI	M	47	BJP	2	4	95673	256954	208824	45.82	81.27	91908	44.01	7	2.22	TRUE	5	BJP	1605	VAV	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ9984	National Party	1605	Post Graduate	Politics	Party Worker	Agriculture
2017	13	Banaskantha	North Gujarat	VAV	GEN	7	None of the Above			NOTA	3		3765	256954	208824	1.8	81.27	1122	0.54	7	2.22	TRUE											NOTA	5897				
2017	13	Banaskantha	North Gujarat	VAV	GEN	7	BRAHMKSHATRIYA BHAGVATIBEN KHETSINHBHAI	F	66	IND	4	0	2643	256954	208824	1.27	81.27	270	0.13	7	2.22	TRUE	2	IND	10809	KAMREJ	FALSE	TRUE	FALSE	FALSE	TRUE	AEGJ14196	Independents	10809				
2017	13	Banaskantha	North Gujarat	VAV	GEN	7	PARMAR VAJRAMBHAI NAVABHAI	M	29	BSP	5	0	2373	256954	208824	1.14	81.27	1582	0.76	7	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1356	State-based Party (Other State)	16651	Graduate Professional	Agriculture		
2017	13	Banaskantha	North Gujarat	VAV	GEN	7	THAKOR BHAVSINGJI RAMCHANDJI	M	48	IND	6	0	791	256954	208824	0.38	81.27	100	0.05	7	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1377	Independents	10809	8th Pass	Business	Agricultural Business	Agriculture
2017	13	Banaskantha	North Gujarat	VAV	GEN	7	GOHIL RANAJI NAGJI	M	42	SHS	7	0	691	256954	208824	0.33	81.27	131	0.06	7	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1360	State-based Party (Other State)	18691	Illiterate	Business	Agricultural Business	Agriculture
2017	13	Banaskantha	North Gujarat	VAV	GEN	7	KALAL NAGJIBHAI SHANKARBHAI	M	36	IND	8	0	560	256954	208824	0.27	81.27	0	0	7	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1367	Independents	10809	Others	Labourer or Daily Wage		
2017	13	Banaskantha	North Gujarat	THARAD	GEN	8	PATEL PARBATBHAI SAVABHAI	M	69	BJP	1	5	69789	209183	180122	38.75	86.11	11733	6.51	7	3.23	FALSE	7	BJP	1605	THARAD	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ12805	National Party	1605	Graduate Professional	Agriculture		Social Work
2017	13	Banaskantha	North Gujarat	THARAD	GEN	8	RAJPUT DAMRAJI DEVJIBHAI	M	50	INC	2	0	58056	209183	180122	32.23	86.11	15074	8.37	7	3.23	FALSE	1						FALSE	FALSE	FALSE	AEGJ1995	National Party	3482	12th Pass	Business	Transport	Agriculture
2017	13	Banaskantha	North Gujarat	THARAD	GEN	8	PATEL MAVJIBHAI CHATRABHAI	M	67	IND	3	1	42982	209183	180122	23.86	86.11	40257	22.35	7	3.23	FALSE	6	INC	3482	THARAD	TRUE	FALSE	FALSE	FALSE	TRUE	AEGJ12807	Independents	10809	8th Pass	Agriculture		Social Work
2017	13	Banaskantha	North Gujarat	THARAD	GEN	8	None of the Above			NOTA	4		2725	209183	180122	1.51	86.11	534	0.3	7	3.23	FALSE											NOTA	5897				
2017	13	Banaskantha	North Gujarat	THARAD	GEN	8	PATEL MAGHABHAI ARJANBHAI	M	31	IND	5	0	2191	209183	180122	1.22	86.11	371	0.21	7	3.23	FALSE	1						FALSE	FALSE	FALSE	AEGJ1445	Independents	10809	8th Pass	Agriculture		
2017	13	Banaskantha	North Gujarat	THARAD	GEN	8	PARJAPATI GANESHBHAI DAMRABHAI	M	47	YUS	6	0	1820	209183	180122	1.01	86.11	63	0.03	7	3.23	FALSE	1						FALSE	FALSE	FALSE	AEGJ1386	Local Party	8603				
2017	13	Banaskantha	North Gujarat	THARAD	GEN	8	GALSAR NILABHAI HEMABHAI	M	33	BSP	7	0	1757	209183	180122	0.98	86.11	955	0.53	7	3.23	FALSE	1						FALSE	FALSE	FALSE	AEGJ1384	State-based Party (Other State)	16651	12th Pass	Social Work		
2017	13	Banaskantha	North Gujarat	THARAD	GEN	8	PATEL PADMABHAI DHANABHAI	M	58	IND	8	0	802	209183	180122	0.45	86.11	0	0	7	3.23	FALSE	1						FALSE	FALSE	FALSE	AEGJ1416	Independents	10809	Literate	Agriculture		
2017	13	Banaskantha	North Gujarat	DHANERA	GEN	9	PATEL NATHABHAI HEGOLABHAI	M	71	INC	1	1	82909	228944	173494	47.79	75.78	2093	1.21	5	2.22	TRUE	2	INC	3482	DHANERA	TRUE	TRUE	FALSE	FALSE	FALSE	AEGJ10014	National Party	3482	10th Pass	Business		Agriculture
2017	13	Banaskantha	North Gujarat	DHANERA	GEN	9	DESAI MAVJIBHAI MAGANBHAI	M	45	BJP	2	0	80816	228944	173494	46.58	75.78	78014	44.97	5	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ440	National Party	1605	10th Pass	Business		Agriculture
2017	13	Banaskantha	North Gujarat	DHANERA	GEN	9	RABARI TEJABHAI NETHIBHAI	M	49	AINHCP	3	0	2802	228944	173494	1.62	75.78	12	0.01	5	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1472	Local Party	662	Literate	Business		
2017	13	Banaskantha	North Gujarat	DHANERA	GEN	9	DABHI RUPABHAI CHENABHAI	M	47	BSP	4	0	2790	228944	173494	1.61	75.78	449	0.26	5	2.22	TRUE	2	BSP	16651	DHANERA	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ12813	State-based Party (Other State)	16651	5th Pass	Agriculture		
2017	13	Banaskantha	North Gujarat	DHANERA	GEN	9	None of the Above			NOTA	5		2341	228944	173494	1.35	75.78	505	0.29	5	2.22	TRUE											NOTA	5897				
2017	13	Banaskantha	North Gujarat	DHANERA	GEN	9	RAJPUT NARSINHJI BABUJI	M	37	IND	6	0	1836	228944	173494	1.06	75.78	0	0	5	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1478	Independents	10809	10th Pass	Labourer or Daily Wage	Taxi Driver	Agriculture
2017	13	Banaskantha	North Gujarat	DANTA	ST	10	KANTIBHAI KALABHAI KHARADI	M	48	INC	1	2	86129	218921	162880	52.88	74.4	24652	15.14	9	2.38	TRUE	2	INC	3482	DANTA	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ12819	National Party	3482	8th Pass	Agriculture		Social Work
2017	13	Banaskantha	North Gujarat	DANTA	ST	10	KODARVI MALJIBHAI NARAYANBHAI	M	57	BJP	2	0	61477	218921	162880	37.74	74.4	55016	33.78	9	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ349	National Party	1605	12th Pass	Former Government	Ex Govt Employee	Agriculture
2017	13	Banaskantha	North Gujarat	DANTA	ST	10	None of the Above			NOTA	3		6461	218921	162880	3.97	74.4	3892	2.39	9	2.38	TRUE											NOTA	5897				
2017	13	Banaskantha	North Gujarat	DANTA	ST	10	BHIL KALURAM MANGALJI	M	54	IND	4	0	2569	218921	162880	1.58	74.4	284	0.17	9	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ1536	Independents	10809				
2017	13	Banaskantha	North Gujarat	DANTA	ST	10	DHRANGI MANHARBHAI BHOYLABHAI	M	59	NCP	5	0	2285	218921	162880	1.4	74.4	1088	0.67	9	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ1481	State-based Party (Other State)	5792	12th Pass	Retired or Pension		
2017	13	Banaskantha	North Gujarat	DANTA	ST	10	KANABHAI CHUNABHAI MANCHHATAR	M	28	GJCP	6	0	1197	218921	162880	0.73	74.4	88	0.05	9	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ1497	Local Party	3163	8th Pass	Labourer or Daily Wage		
2017	13	Banaskantha	North Gujarat	DANTA	ST	10	PARMAR BHURABHAI MANABHAI	M	45	IND	7	0	1109	218921	162880	0.68	74.4	213	0.13	9	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ1535	Independents	10809				
2017	13	Banaskantha	North Gujarat	DANTA	ST	10	NISARTA RASILABEN KHATARABHAI	F	33	IND	8	0	896	218921	162880	0.55	74.4	500	0.31	9	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ1531	Independents	10809				
2017	13	Banaskantha	North Gujarat	DANTA	ST	10	DUNGAISA VIRMABHAI KESHRABHAI	M	47	IND	9	0	396	218921	162880	0.24	74.4	35	0.02	9	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ1528	Independents	10809				
2017	13	Banaskantha	North Gujarat	DANTA	ST	10	SOLANKI SOMABHAI BHARMABHAI	M	49	JD(U)	10	0	361	218921	162880	0.22	74.4	0	0	9	2.38	TRUE	2	IND	10809	DANTA	TRUE	FALSE	FALSE	FALSE	TRUE	AEGJ12822	State-based Party (Other State)	11002	8th Pass	Agriculture		
2017	13	Banaskantha	North Gujarat	VADGAM	SC	11	JIGNESHKUMAR NATVARLAL MEVANI	M	37	IND	1	1	95497	260711	188006	50.79	72.11	19696	10.48	10	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ1637	Independents	10809	Graduate Professional	Liberal Profession or Professional	Lawyer	Social Work
2017	13	Banaskantha	North Gujarat	VADGAM	SC	11	CHAKRAVARTI VIJAYKUMAR HARKHABHAI	M	55	BJP	2	0	75801	260711	188006	40.32	72.11	71546	38.06	10	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ2045	National Party	1605	Others	Business		Agriculture
2017	13	Banaskantha	North Gujarat	VADGAM	SC	11	None of the Above			NOTA	3		4255	260711	188006	2.26	72.11	544	0.29	10	2.38	TRUE											NOTA	5897				
2017	13	Banaskantha	North Gujarat	VADGAM	SC	11	MAKWANA NARENDRAKUMAR PUJABHAI	M	51	IND	4	0	3711	260711	188006	1.97	72.11	536	0.29	10	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ1643	Independents	10809				
2017	13	Banaskantha	North Gujarat	VADGAM	SC	11	ASHVINBHAI DOLATBHAI PARMAR	M	49	IND	5	0	3175	260711	188006	1.69	72.11	1912	1.02	10	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ1609	Independents	10809				
2017	13	Banaskantha	North Gujarat	VADGAM	SC	11	JADAV PUSHPABEN RAJESHBHAI	F	43	BSP	6	0	1263	260711	188006	0.67	72.11	142	0.08	10	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ1550	State-based Party (Other State)	16651	Graduate Professional	Liberal Profession or Professional	Lawyer	
2017	13	Banaskantha	North Gujarat	VADGAM	SC	11	CHAUHAN GANESHBHAI LAVJIBHAI	M	46	IND	7	0	1121	260711	188006	0.6	72.11	2	0	10	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ1624	Independents	10809	Post Graduate	Retired or Pension		
2017	13	Banaskantha	North Gujarat	VADGAM	SC	11	VANSOLA NILESHKUMAR PRAVINBHAI	M	25	BMUP	8	0	1119	260711	188006	0.6	72.11	81	0.04	10	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ1570	Local Party	1074	Graduate Professional	Student		Social Work
2017	13	Banaskantha	North Gujarat	VADGAM	SC	11	SHEKHALIYA VIKRAMBHAI DAHYABHAI	M	30	IND	9	0	1038	260711	188006	0.55	72.11	490	0.26	10	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ1651	Independents	10809	Graduate	Unemployed		
2017	13	Banaskantha	North Gujarat	VADGAM	SC	11	SOLANKI TARUNCHANDRA PREMJIBHAI	M	64	GJCP	10	0	548	260711	188006	0.29	72.11	70	0.04	10	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ1571	Local Party	3163	Graduate Professional	Other		
2017	13	Banaskantha	North Gujarat	VADGAM	SC	11	BHATIYA ARVINDKUMAR KHEMABHAI	M	38	NBNM	11	0	478	260711	188006	0.25	72.11	0	0	10	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ1560	Local Party	5835	10th Pass	Politics	Party Worker	Social Work
2017	13	Banaskantha	North Gujarat	PALANPUR	GEN	12	PATEL MAHESHKUMAR AMRUTLAL	M	51	INC	1	2	91512	251161	175661	52.1	69.94	17593	10.02	14	2.22	TRUE	2	INC	3482	PALANPUR	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ12838	National Party	3482	10th Pass	Business		Agriculture
2017	13	Banaskantha	North Gujarat	PALANPUR	GEN	12	PRAJAPATI LALJIBHAI KANJIBHAI	M	49	BJP	2	0	73919	251161	175661	42.08	69.94	70260	40	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1655	National Party	1605	12th Pass	Business	Agricultural Business	Agriculture
2017	13	Banaskantha	North Gujarat	PALANPUR	GEN	12	None of the Above			NOTA	3		3659	251161	175661	2.08	69.94	2602	1.48	14	2.22	TRUE											NOTA	5897				
2017	13	Banaskantha	North Gujarat	PALANPUR	GEN	12	FOSHI SHIVRAMBHAI MAGANBHAI	M	57	NCP	4	0	1057	251161	175661	0.6	69.94	1	0	14	2.22	TRUE	2	NCP	5792	PALANPUR	TRUE	TRUE	FALSE	FALSE	FALSE	AEGJ11079	State-based Party (Other State)	5792	8th Pass	Agriculture		
2017	13	Banaskantha	North Gujarat	PALANPUR	GEN	12	VADNATHANI JAYANTIBHAI UMEDBHAI	M	45	IND	5	0	1056	251161	175661	0.6	69.94	82	0.05	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1809	Independents	10809	10th Pass	Social Work		
2017	13	Banaskantha	North Gujarat	PALANPUR	GEN	12	PARMAR AMARATBHAI DHARMABHAI	M	51	BSP	6	0	974	251161	175661	0.55	69.94	128	0.07	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1654	State-based Party (Other State)	16651	12th Pass	Social Work		
2017	13	Banaskantha	North Gujarat	PALANPUR	GEN	12	SHRIMALI ASHOKBHAI BALCHANDBHAI	M	48	IND	7	0	846	251161	175661	0.48	69.94	275	0.16	14	2.22	TRUE	3	IND	10809	PALANPUR	TRUE	TRUE	FALSE	FALSE	TRUE	GEGJ75691	Independents	10809	10th Pass	Other		
2017	13	Banaskantha	North Gujarat	PALANPUR	GEN	12	PARMAR SURESHBHAI RAMJIBHAI	M	35	IND	8	0	571	251161	175661	0.33	69.94	66	0.04	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1804	Independents	10809	10th Pass	Social Work		
2017	13	Banaskantha	North Gujarat	PALANPUR	GEN	12	PATANI SHANTABEN NARANBHAI	F	60	IND	9	0	505	251161	175661	0.29	69.94	21	0.01	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1727	Independents	10809	10th Pass	Social Work		
2017	13	Banaskantha	North Gujarat	PALANPUR	GEN	12	NABHANI RAMESHKUMAR KHEMRAJBHAI	M	47	AAAP	10	0	484	251161	175661	0.28	69.94	126	0.07	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1659	State-based Party (Other State)	13				
2017	13	Banaskantha	North Gujarat	PALANPUR	GEN	12	PATANI MAHESHKUMAR NARANBHAI	M	25	IND	11	0	358	251161	175661	0.2	69.94	131	0.07	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1717	Independents	10809	12th Pass	Other		
2017	13	Banaskantha	North Gujarat	PALANPUR	GEN	12	DAVE NILESHKUMAR KANAIYALAL	M	31	IND	12	0	227	251161	175661	0.13	69.94	24	0.01	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1710	Independents	10809	Graduate	Other		
2017	13	Banaskantha	North Gujarat	PALANPUR	GEN	12	PARMAR CHHAGANCHANDRARAJ DHANABHAI	M	50	IND	13	0	203	251161	175661	0.12	69.94	8	0	14	2.22	TRUE	2	IND	10809	PALANPUR	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ12841	Independents	10809	10th Pass	Labourer or Daily Wage		Social Work
2017	13	Banaskantha	North Gujarat	PALANPUR	GEN	12	PRAJAPATI AMARABHAI PUJABHAI	M	40	YUS	14	0	195	251161	175661	0.11	69.94	100	0.06	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1703	Local Party	8603				
2017	13	Banaskantha	North Gujarat	PALANPUR	GEN	12	MEJIYATAR GOVINDBHAI UMABHAI	M	48	RSP(S)	15	0	95	251161	175661	0.05	69.94	0	0	14	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1708	Local Party	12427	10th Pass	Retired or Pension		
2017	13	Banaskantha	North Gujarat	DEESA	GEN	13	PANDYA SHASHIKANT MAHOBATRAM	M	54	BJP	1	1	85411	250769	179787	47.51	71.69	14531	8.08	9	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ393	National Party	1605	Graduate	Other		
2017	13	Banaskantha	North Gujarat	DEESA	GEN	13	GOVABHAI HAMIRABHAI RABARI	M	64	INC	2	2	70880	250769	179787	39.42	71.69	54968	30.57	9	2.5	TRUE	6	INC	3482	DEODAR	FALSE	TRUE	FALSE	FALSE	TRUE	AEGJ10007	National Party	3482	5th Pass	Agriculture		
2017	13	Banaskantha	North Gujarat	DEESA	GEN	13	VAGHELA BAHADURSINH DADUBHA	M	56	IND	3	0	15912	250769	179787	8.85	71.69	12381	6.89	9	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ1896	Independents	10809	10th Pass	Agriculture		
2017	13	Banaskantha	North Gujarat	DEESA	GEN	13	None of the Above			NOTA	4		3531	250769	179787	1.96	71.69	2418	1.34	9	2.5	TRUE											NOTA	5897				
2017	13	Banaskantha	North Gujarat	DEESA	GEN	13	THERVADIYA SHIVAJI PATHUJI	M	49	IND	5	0	1113	250769	179787	0.62	71.69	136	0.08	9	2.5	TRUE	2	IND	10809	DHANERA	FALSE	TRUE	FALSE	FALSE	FALSE	AEGJ1888	Independents	10809	5th Pass	Agriculture		
2017	13	Banaskantha	North Gujarat	DEESA	GEN	13	SOLANKI DINESHKUMAR ALJIBHAI	M	41	BSP	6	0	977	250769	179787	0.54	71.69	186	0.1	9	2.5	TRUE	1						FALSE	FALSE	FALSE	GEGJ2652	State-based Party (Other State)	16651	12th Pass	Labourer or Daily Wage		
2017	13	Banaskantha	North Gujarat	DEESA	GEN	13	PRAJAPATI KANUBHAI LILABHAI	M	43	YUS	7	0	791	250769	179787	0.44	71.69	319	0.18	9	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ1869	Local Party	8603				
2017	13	Banaskantha	North Gujarat	DEESA	GEN	13	THAKOR PARBATJI VALJIBHAI	M	48	IND	8	0	472	250769	179787	0.26	71.69	33	0.02	9	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ1879	Independents	10809	Literate	Small Business or Self-employed		
2017	13	Banaskantha	North Gujarat	DEESA	GEN	13	THAKOR RAMANBHAI SARDARJI	M	62	IND	9	0	439	250769	179787	0.24	71.69	178	0.1	9	2.5	TRUE	2	IND	10809	DEESA	TRUE	TRUE	FALSE	FALSE	FALSE	AEGJ12850	Independents	10809	5th Pass	Labourer or Daily Wage	Artisan	
2017	13	Banaskantha	North Gujarat	DEESA	GEN	13	PUROHIT SHYAMABEN NARANBHAI	F	33	LVM	10	0	261	250769	179787	0.15	71.69	0	0	9	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ1856	Local Party	5144	Graduate	Other	Household	
2017	13	Banaskantha	North Gujarat	DEODAR	GEN	14	BHURIYA SHIVABHAI AMRABHAI	M	64	INC	1	1	80432	215351	166626	48.27	77.37	972	0.58	4	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ406	National Party	3482	Literate	Agriculture		
2017	13	Banaskantha	North Gujarat	DEODAR	GEN	14	CHAUHAN KESHAJI SHIVAJI	M	55	BJP	2	1	79460	215351	166626	47.69	77.37	76472	45.89	4	2.17	TRUE	5	BJP	1605	DEODAR	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ8315	National Party	1605	12th Pass	Agriculture		
2017	13	Banaskantha	North Gujarat	DEODAR	GEN	14	None of the Above			NOTA	3		2988	215351	166626	1.79	77.37	939	0.56	4	2.17	TRUE											NOTA	5897				
2017	13	Banaskantha	North Gujarat	DEODAR	GEN	14	HIRAJI PRAHLADJI VAGHELA	M	25	BMUP	4	0	2049	215351	166626	1.23	77.37	352	0.21	4	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ1901	Local Party	1074	10th Pass	Other		
2017	13	Banaskantha	North Gujarat	DEODAR	GEN	14	JIVANBHAI KARSANBHAI JOSHI	M	51	IND	5	0	1697	215351	166626	1.02	77.37	0	0	4	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ1911	Independents	10809	Literate	Agriculture		
2017	13	Banaskantha	North Gujarat	KANKREJ	GEN	15	KIRTISINH PRABHATSINH VAGHELA	M	48	BJP	1	1	95131	252145	191587	49.65	75.98	8588	4.48	5	2.22	TRUE	2	BJP	1605	KANKREJ	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ12868	National Party	1605	12th Pass	Business	Agricultural Business	Agriculture
2017	13	Banaskantha	North Gujarat	KANKREJ	GEN	15	JALERA DINESHJI DHARSIJI	M	36	INC	2	0	86543	252145	191587	45.17	75.98	82662	43.15	5	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1278	National Party	3482	8th Pass	Agriculture		
2017	13	Banaskantha	North Gujarat	KANKREJ	GEN	15	None of the Above			NOTA	3		3881	252145	191587	2.03	75.98	844	0.44	5	2.22	TRUE											NOTA	5897				
2017	13	Banaskantha	North Gujarat	KANKREJ	GEN	15	THAKOR LEBUJI BHUDARJI	M	64	IND	4	0	3037	252145	191587	1.59	75.98	1085	0.57	5	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1976	Independents	10809	5th Pass	Agriculture		
2017	13	Banaskantha	North Gujarat	KANKREJ	GEN	15	MAKVANA VAGHABHAI MAGANBHAI	M	45	BSP	5	0	1952	252145	191587	1.02	75.98	909	0.47	5	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ1927	State-based Party (Other State)	16651	10th Pass	Business		
2017	13	Banaskantha	North Gujarat	KANKREJ	GEN	15	DESAI ISHVARBHAI MAHADEVBHAI	M	56	AINHCP	6	0	1043	252145	191587	0.54	75.98	0	0	5	2.22	TRUE	2	GPP	3167	KANKREJ	TRUE	FALSE	TRUE	FALSE	TRUE	AEGJ12867	Local Party	662	Literate	Agriculture		
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	ALPESH KHODAJI THAKOR	M	42	INC	1	1	85777	258949	177470	48.33	68.53	14857	8.37	17	2.56	FALSE	1						FALSE	FALSE	FALSE	AEGJ1739	National Party	3482	12th Pass	Agriculture		
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	SOLANKI LAVINGJI MULJIJI THAKOR	M	62	BJP	2	0	70920	258949	177470	39.96	68.53	65803	37.08	17	2.56	FALSE	2	INC	3482	RADHANPUR	TRUE	FALSE	TRUE	FALSE	FALSE	AEGJ11055	National Party	1605	Literate	Agriculture		
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	RATILAL KAMABHAI	M	62	IND	3	0	5117	258949	177470	2.88	68.53	348	0.2	17	2.56	FALSE	1						FALSE	FALSE	FALSE	AEGJ2087	Independents	10809		Agriculture		
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	DR.VISHNU ZULA	M	56	IND	4	0	4769	258949	177470	2.69	68.53	2996	1.69	17	2.56	FALSE	1						FALSE	FALSE	FALSE	AEGJ2094	Independents	10809	Post Graduate	Liberal Profession or Professional	Doctor	
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	SONAJI VELAJI THAKOR	M	27	BSP	5	0	1773	258949	177470	1	68.53	141	0.08	17	2.56	FALSE	1						FALSE	FALSE	FALSE	AEGJ1979	State-based Party (Other State)	16651	Others	Business		
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	None of the Above			NOTA	6		1632	258949	177470	0.92	68.53	140	0.08	17	2.56	FALSE											NOTA	5897				
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	NATHALAL K NIRASHRIT THAKOR	M	35	IND	7	0	1492	258949	177470	0.84	68.53	242	0.14	17	2.56	FALSE	1						FALSE	FALSE	FALSE	AEGJ2075	Independents	10809	8th Pass	Agriculture		
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	KARIYA KALPESHBHAI KARSHANBHAI	M	42	AKHP	8	0	1250	258949	177470	0.7	68.53	241	0.14	17	2.56	FALSE	1						FALSE	FALSE	FALSE	AEGJ1989	Local Party	139	Graduate Professional	Liberal Profession or Professional	Lawyer	
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	PARMAR MOHANBHAI MAGHABHAI	M	37	IND	9	0	1009	258949	177470	0.57	68.53	278	0.16	17	2.56	FALSE	1						FALSE	FALSE	FALSE	AEGJ2077	Independents	10809	8th Pass	Other		
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	THAKOR MERAJI KACHARAJI	M	43	IND	10	0	731	258949	177470	0.41	68.53	208	0.12	17	2.56	FALSE	1						FALSE	FALSE	FALSE	AEGJ2072	Independents	10809	Literate	Labourer or Daily Wage		
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	CHHAGANBHAI NARANBHAI PRAJAPATI	M	63	IND	11	0	523	258949	177470	0.29	68.53	84	0.05	17	2.56	FALSE	1						FALSE	FALSE	FALSE	GEGJ2680	Independents	10809	10th Pass	Retired or Pension		
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	GOHIL HARCHANBHAI AALABHAI	M	27	BMUP	12	0	439	258949	177470	0.25	68.53	9	0.01	17	2.56	FALSE	1						FALSE	FALSE	FALSE	AEGJ1998	Local Party	1074	12th Pass	Labourer or Daily Wage		
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	CHAUDHARI PRAKASHBHAI RUGNATHBHAI	M	40	IND	13	0	430	258949	177470	0.24	68.53	40	0.02	17	2.56	FALSE	1						FALSE	FALSE	FALSE	AEGJ2039	Independents	10809	10th Pass	Labourer or Daily Wage		
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	THAKKAR KIRTIKUMAR ISHVARLAL	M	64	IND	14	0	390	258949	177470	0.22	68.53	8	0	17	2.56	FALSE	1						FALSE	FALSE	FALSE	AEGJ2050	Independents	10809	10th Pass	Retired or Pension		
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	THEBA GULAMHUSEN RASULKHAN	M	28	GJCP	15	0	382	258949	177470	0.22	68.53	38	0.02	17	2.56	FALSE	1						FALSE	FALSE	FALSE	AEGJ2023	Local Party	3163	10th Pass	Business		Agriculture
2017	13	Patan	North Gujarat	RADHANPUR	GEN	16	CHANDI ASHVINKUMAR SHIVPRASAD	M	40	SHS	16	0	344	258949	177470	0.19	68.53	89	0.05	17	2.56	FALSE	1						FALSE	FALSE	FALSE	AEGJ2001	State-based Party (Other State)	18691	Graduate	Business	Real Estate or Builder or Developer or Construction	
